Range    : 0.200

Accuracy : 0.001

Control file  : gr32new

Spectrum file : 9md

Searching 3 3 0 near 2743.85356
5 3 2 2716.91105 100.0 2980.64999
7 5 2 2474.89359 100.1 2980.65003

6 3 4 2655.27429 99.4 2980.42069
5 5 0 2683.74242 100.0 2980.42002

6 3 4 2655.30364 63.2 2980.45004
7 3 4 2522.57037 57.0 2980.45004
5 5 0 2683.77232 95.1 2980.44991
6 5 2 2592.56508 89.4 2980.4499
7 5 2 2474.69353 53.9 2980.44997
5 1 4 2770.2327 72.9 2980.44997
7 1 6 2618.09869 97.9 2980.45026

6 3 4 2655.38807 83.3 2980.53447
7 5 2 2474.77792 100.1 2980.53437

6 3 4 2655.43782 85.3 2980.58422
7 5 2 2474.8274 100.1 2980.58384

7 3 4 2522.57037 57.0 2980.45004
5 5 0 2683.77232 95.1 2980.44991
6 5 2 2592.56508 89.4 2980.4499
7 5 2 2474.69353 53.9 2980.44997
5 1 4 2770.2327 72.9 2980.44997
7 1 6 2618.09869 97.9 2980.45026

7 3 4 2522.64413 99.8 2980.52381
6 1 6 2752.57798 99.7 2980.52304

5 5 0 2683.77232 95.1 2980.44991
6 5 2 2592.56508 89.4 2980.4499
7 5 2 2474.69353 53.9 2980.44997
5 1 4 2770.2327 72.9 2980.44997
7 1 6 2618.09869 97.9 2980.45026

5 5 0 2683.83533 92.8 2980.51293
5 1 4 2770.29595 96.3 2980.51322

5 5 0 2683.96418 98.2 2980.64177
7 1 6 2618.2904 99.9 2980.64196

6 5 2 2592.56508 89.4 2980.4499
7 5 2 2474.69353 53.9 2980.44997
5 1 4 2770.2327 72.9 2980.44997
7 1 6 2618.09869 97.9 2980.45026

7 5 2 2474.51211 100.1 2980.26855
6 1 6 2752.32445 99.8 2980.26951

7 5 2 2474.69353 53.9 2980.44997
5 1 4 2770.2327 72.9 2980.44997
7 1 6 2618.09869 97.9 2980.45026

7 5 2 2474.73429 100.0 2980.49074
7 1 6 2618.13863 85.5 2980.4902

5 1 4 2770.02703 85.9 2980.2443
7 1 6 2617.89271 100.1 2980.24428

5 1 4 2770.2327 72.9 2980.44997
7 1 6 2618.09869 97.9 2980.45026

5 1 4 2770.50993 100.0 2980.7272
7 1 6 2618.37601 99.9 2980.72757

6 1 6 2752.50619 98.1 2980.45124
7 1 6 2618.09869 97.9 2980.45026

Searching 6 4 3 near 2982.71854
5 4 2 2711.53674 0.5 2982.64278
6 6 0 2565.7966 99.1 2982.64287

7 4 4 2524.1677 100.1 2982.83643
5 2 4 2772.57109 99.0 2982.83586

Searching 7 3 4 near 3080.21767
6 3 3 2723.54094 100.0 3080.05605
8 3 5 2512.3585 85.6 3080.05535

6 3 3 2723.5983 87.5 3080.11342
7 3 5 2664.59145 84.4 3080.11351
8 3 5 2512.41672 89.8 3080.11357
6 5 1 2688.22563 97.8 3080.11326
7 5 3 2586.74499 94.8 3080.11359
8 5 3 2444.70516 88.0 3080.1134
6 1 5 2798.51894 92.5 3080.11351
8 1 7 2627.6187 99.4 3080.11316

7 3 5 2664.59145 84.4 3080.11351
8 3 5 2512.41672 89.8 3080.11357
6 5 1 2688.22563 97.8 3080.11326
7 5 3 2586.74499 94.8 3080.11359
8 5 3 2444.70516 88.0 3080.1134
6 1 5 2798.51894 92.5 3080.11351
8 1 7 2627.6187 99.4 3080.11316

8 3 5 2512.41672 89.8 3080.11357
6 5 1 2688.22563 97.8 3080.11326
7 5 3 2586.74499 94.8 3080.11359
8 5 3 2444.70516 88.0 3080.1134
6 1 5 2798.51894 92.5 3080.11351
8 1 7 2627.6187 99.4 3080.11316

6 5 1 2688.22563 97.8 3080.11326
7 5 3 2586.74499 94.8 3080.11359
8 5 3 2444.70516 88.0 3080.1134
6 1 5 2798.51894 92.5 3080.11351
8 1 7 2627.6187 99.4 3080.11316

7 5 3 2586.74499 94.8 3080.11359
8 5 3 2444.70516 88.0 3080.1134
6 1 5 2798.51894 92.5 3080.11351
8 1 7 2627.6187 99.4 3080.11316

8 5 3 2444.70516 88.0 3080.1134
6 1 5 2798.51894 92.5 3080.11351
8 1 7 2627.6187 99.4 3080.11316

6 1 5 2798.51894 92.5 3080.11351
8 1 7 2627.6187 99.4 3080.11316

7 1 7 2781.21664 99.3 3080.18636
8 1 7 2627.69176 99.8 3080.18621

Searching 7 4 4 near 3080.80776
6 4 3 2721.14323 52.6 3080.50947
7 4 3 2593.27429 79.1 3080.50946

8 4 5 2512.68972 55.8 3080.57145
7 6 1 2553.91764 100.0 3080.571

7 6 1 2554.29861 96.1 3080.95197
8 2 7 2628.45731 99.9 3080.95197

8 6 3 2434.57073 100.1 3081.0301
7 2 5 2665.55294 80.0 3081.03028

Searching 8 3 5 near 3188.45272
7 3 4 2730.43308 72.3 3188.31276
8 3 6 2673.01548 60.4 3188.31275
9 3 6 2501.82415 81.9 3188.31285
7 5 2 2682.55542 89.5 3188.31186
8 5 4 2577.58854 84.2 3188.31276
9 5 4 2411.93579 78.8 3188.31263
7 1 6 2825.96117 84.1 3188.31274
8 1 8 2808.90455 99.7 3188.31205
9 1 8 2636.29869 97.7 3188.31271

7 3 4 2730.72373 22.6 3188.60341
7 5 2 2682.84795 99.9 3188.6044

7 3 4 2730.82669 94.2 3188.70636
7 5 2 2682.95004 99.9 3188.70648

8 3 6 2673.01548 60.4 3188.31275
9 3 6 2501.82415 81.9 3188.31285
7 5 2 2682.55542 89.5 3188.31186
8 5 4 2577.58854 84.2 3188.31276
9 5 4 2411.93579 78.8 3188.31263
7 1 6 2825.96117 84.1 3188.31274
8 1 8 2808.90455 99.7 3188.31205
9 1 8 2636.29869 97.7 3188.31271

8 3 6 2673.19988 99.5 3188.49716
8 1 8 2809.09052 99.6 3188.49803

8 3 6 2673.27207 99.3 3188.56935
9 3 6 2502.08047 100.0 3188.56917
8 5 4 2577.84497 99.3 3188.5692

9 3 6 2501.82415 81.9 3188.31285
7 5 2 2682.55542 89.5 3188.31186
8 5 4 2577.58854 84.2 3188.31276
9 5 4 2411.93579 78.8 3188.31263
7 1 6 2825.96117 84.1 3188.31274
8 1 8 2808.90455 99.7 3188.31205
9 1 8 2636.29869 97.7 3188.31271

9 3 6 2501.85781 94.1 3188.34651
7 5 2 2682.59033 99.5 3188.34678

9 3 6 2502.04253 99.9 3188.53123
7 5 2 2682.77482 99.9 3188.53126

9 3 6 2502.08047 100.0 3188.56917
8 5 4 2577.84497 99.3 3188.5692

7 5 2 2682.55542 89.5 3188.31186
8 5 4 2577.58854 84.2 3188.31276
9 5 4 2411.93579 78.8 3188.31263
7 1 6 2825.96117 84.1 3188.31274
8 1 8 2808.90455 99.7 3188.31205
9 1 8 2636.29869 97.7 3188.31271

8 5 4 2577.58854 84.2 3188.31276
9 5 4 2411.93579 78.8 3188.31263
7 1 6 2825.96117 84.1 3188.31274
8 1 8 2808.90455 99.7 3188.31205
9 1 8 2636.29869 97.7 3188.31271

8 5 4 2577.71338 65.4 3188.4376
9 5 4 2412.06099 100.1 3188.43783

8 5 4 2577.80393 100.1 3188.52816
8 1 8 2809.12058 99.7 3188.52808

8 5 4 2577.95679 99.5 3188.68102
9 5 4 2412.30467 100.0 3188.68152

9 5 4 2411.93579 78.8 3188.31263
7 1 6 2825.96117 84.1 3188.31274
8 1 8 2808.90455 99.7 3188.31205
9 1 8 2636.29869 97.7 3188.31271

7 1 6 2825.96117 84.1 3188.31274
8 1 8 2808.90455 99.7 3188.31205
9 1 8 2636.29869 97.7 3188.31271

8 1 8 2808.90455 99.7 3188.31205
9 1 8 2636.29869 97.7 3188.31271

Searching 8 4 5 near 3188.58442
7 4 4 2729.71862 88.1 3188.38735
8 4 4 2579.82233 93.3 3188.38768
9 4 6 2501.85781 94.1 3188.3873
9 6 4 2407.11925 92.6 3188.38717
7 2 6 2826.0343 94.7 3188.38713

7 4 4 2730.14636 100.0 3188.81509
9 6 4 2407.54816 97.7 3188.81609

8 4 4 2579.82233 93.3 3188.38768
9 4 6 2501.85781 94.1 3188.3873
9 6 4 2407.11925 92.6 3188.38717
7 2 6 2826.0343 94.7 3188.38713

9 4 6 2501.82415 81.9 3188.35363
8 2 6 2673.06389 94.5 3188.35265

9 4 6 2501.85781 94.1 3188.3873
9 6 4 2407.11925 92.6 3188.38717
7 2 6 2826.0343 94.7 3188.38713

9 4 6 2502.18307 100.0 3188.71255
8 2 6 2673.42281 14.0 3188.71157

9 4 6 2502.22733 100.1 3188.75681
7 6 2 2664.41278 99.9 3188.75741

7 6 2 2664.30716 99.7 3188.65179
8 6 2 2533.45826 74.4 3188.65252

9 6 4 2407.11925 92.6 3188.38717
7 2 6 2826.0343 94.7 3188.38713

7 2 6 2826.15075 69.5 3188.50358
8 2 6 2673.21495 99.4 3188.5037

Searching 9 3 6 near 3305.61161
8 3 5 2737.7871 93.1 3305.48395
9 3 7 2681.06928 85.7 3305.48394
8 5 3 2670.07561 99.2 3305.48385
9 5 5 2567.01625 95.5 3305.48386
10 5 5 2380.04508 95.4 3305.48381
8 1 7 2852.98947 95.8 3305.48392
10 1 9 2644.58751 99.5 3305.48437

8 3 5 2738.01427 98.5 3305.71112
10 1 9 2644.81484 100.0 3305.7117

8 3 5 2738.03153 97.7 3305.72838
8 5 3 2670.31965 99.8 3305.72789

9 3 7 2681.06928 85.7 3305.48394
8 5 3 2670.07561 99.2 3305.48385
9 5 5 2567.01625 95.5 3305.48386
10 5 5 2380.04508 95.4 3305.48381
8 1 7 2852.98947 95.8 3305.48392
10 1 9 2644.58751 99.5 3305.48437

9 3 7 2681.383 73.2 3305.79766
10 5 5 2380.35912 89.7 3305.79785

8 5 3 2670.07561 99.2 3305.48385
9 5 5 2567.01625 95.5 3305.48386
10 5 5 2380.04508 95.4 3305.48381
8 1 7 2852.98947 95.8 3305.48392
10 1 9 2644.58751 99.5 3305.48437

8 5 3 2670.29917 94.6 3305.70741
10 5 5 2380.2677 98.8 3305.70643
8 1 7 2853.21201 99.8 3305.70646

9 5 5 2567.01625 95.5 3305.48386
10 5 5 2380.04508 95.4 3305.48381
8 1 7 2852.98947 95.8 3305.48392
10 1 9 2644.58751 99.5 3305.48437

9 5 5 2567.17641 99.1 3305.64401
10 1 9 2644.74775 99.9 3305.64461

9 5 5 2567.23824 100.1 3305.70585
10 5 5 2380.2677 98.8 3305.70643
8 1 7 2853.21201 99.8 3305.70646

9 5 5 2567.29521 100.0 3305.76282
10 1 9 2644.86553 87.2 3305.76239

10 5 5 2380.04508 95.4 3305.48381
8 1 7 2852.98947 95.8 3305.48392
10 1 9 2644.58751 99.5 3305.48437

10 5 5 2380.2677 98.8 3305.70643
8 1 7 2853.21201 99.8 3305.70646

10 5 5 2380.32961 100.1 3305.76834
8 1 7 2853.27314 99.9 3305.76759

8 1 7 2852.98947 95.8 3305.48392
10 1 9 2644.58751 99.5 3305.48437

8 1 7 2853.00242 88.7 3305.49687
9 1 9 2836.25136 99.8 3305.49772
10 1 9 2644.60007 98.2 3305.49693

9 1 9 2836.25136 99.8 3305.49772
10 1 9 2644.60007 98.2 3305.49693

Searching 9 4 6 near 3305.63955
8 4 5 2737.61548 79.7 3305.49721
9 4 5 2567.63624 86.4 3305.49717
10 4 7 2491.03078 88.9 3305.49677
8 6 3 2659.03761 97.2 3305.49698
10 6 5 2378.39475 86.6 3305.49692
8 2 7 2853.00242 88.7 3305.49708
9 2 7 2681.08411 64.6 3305.49713
10 2 9 2644.60007 98.2 3305.49693

8 4 5 2737.7871 93.1 3305.66882
9 6 3 2504.38332 100.1 3305.66809

8 4 5 2737.85089 98.2 3305.73262
8 6 3 2659.27396 100.0 3305.73333

9 4 5 2567.63624 86.4 3305.49717
10 4 7 2491.03078 88.9 3305.49677
8 6 3 2659.03761 97.2 3305.49698
10 6 5 2378.39475 86.6 3305.49692
8 2 7 2853.00242 88.7 3305.49708
9 2 7 2681.08411 64.6 3305.49713
10 2 9 2644.60007 98.2 3305.49693

9 4 5 2567.67312 99.7 3305.53405
10 4 7 2491.06832 99.3 3305.53432

9 4 5 2567.90115 100.1 3305.76208
8 6 3 2659.30323 94.8 3305.7626
10 2 9 2644.86553 87.2 3305.7624

9 4 5 2567.91873 100.0 3305.77966
10 2 9 2644.88264 56.1 3305.7795

10 4 7 2490.94666 100.1 3305.41265
9 2 7 2680.99889 0.2 3305.41191

10 4 7 2491.03078 88.9 3305.49677
8 6 3 2659.03761 97.2 3305.49698
10 6 5 2378.39475 86.6 3305.49692
8 2 7 2853.00242 88.7 3305.49708
9 2 7 2681.08411 64.6 3305.49713
10 2 9 2644.60007 98.2 3305.49693

10 4 7 2491.2871 98.8 3305.75309
10 6 5 2378.65017 100.0 3305.75234

10 4 7 2491.42383 100.0 3305.88982
9 2 7 2681.47764 98.5 3305.89066
10 2 9 2644.99234 99.5 3305.8892

8 6 3 2659.00191 63.1 3305.46127
9 6 3 2504.17612 100.1 3305.46089

8 6 3 2659.03761 97.2 3305.49698
10 6 5 2378.39475 86.6 3305.49692
8 2 7 2853.00242 88.7 3305.49708
9 2 7 2681.08411 64.6 3305.49713
10 2 9 2644.60007 98.2 3305.49693

8 6 3 2659.30323 94.8 3305.7626
10 2 9 2644.86553 87.2 3305.7624

9 6 3 2504.35931 100.1 3305.64408
10 2 9 2644.74775 99.9 3305.64461

10 6 5 2378.39475 86.6 3305.49692
8 2 7 2853.00242 88.7 3305.49708
9 2 7 2681.08411 64.6 3305.49713
10 2 9 2644.60007 98.2 3305.49693

10 6 5 2378.69411 100.1 3305.79628
9 2 7 2681.383 73.2 3305.79602

8 2 7 2852.98947 95.8 3305.48414
10 2 9 2644.58751 99.5 3305.48438

8 2 7 2853.00242 88.7 3305.49708
9 2 7 2681.08411 64.6 3305.49713
10 2 9 2644.60007 98.2 3305.49693

9 2 7 2681.08411 64.6 3305.49713
10 2 9 2644.60007 98.2 3305.49693

Searching 10 3 7 near 3431.84029
9 3 6 2745.15421 97.5 3431.64291
9 1 8 2879.62809 94.2 3431.6421
10 1 10 2863.16909 99.3 3431.64193

9 3 6 2745.17611 99.6 3431.66481
10 5 6 2555.87851 97.3 3431.66488

9 3 6 2745.27098 87.3 3431.75968
10 3 8 2688.90706 64.7 3431.7602
11 3 8 2480.11334 92.7 3431.75975
10 5 6 2555.97323 90.3 3431.75959
9 1 8 2879.74524 88.7 3431.75926
10 1 10 2863.28633 99.5 3431.75916
11 1 10 2652.63269 98.3 3431.76018

9 3 6 2745.38177 99.3 3431.87048
11 5 6 2349.55227 99.3 3431.87081

10 3 8 2688.85048 98.8 3431.70362
9 1 8 2879.68937 98.4 3431.70339

10 3 8 2688.90706 64.7 3431.7602
11 3 8 2480.11334 92.7 3431.75975
10 5 6 2555.97323 90.3 3431.75959
9 1 8 2879.74524 88.7 3431.75926
11 1 10 2652.63269 98.3 3431.76018

11 3 8 2480.11334 92.7 3431.75975
10 5 6 2555.97323 90.3 3431.75959
9 1 8 2879.74524 88.7 3431.75926
10 1 10 2863.28633 99.5 3431.75916
11 1 10 2652.63269 98.3 3431.76018

11 3 8 2480.14151 97.9 3431.78792
10 1 10 2863.31552 99.8 3431.78835

9 5 4 2655.60645 98.1 3431.98329
11 1 10 2652.85578 99.6 3431.98327

9 5 4 2655.65063 99.9 3432.02747
10 5 6 2556.24088 100.0 3432.02725

10 5 6 2555.97323 90.3 3431.75959
9 1 8 2879.74524 88.7 3431.75926
10 1 10 2863.28633 99.5 3431.75916
11 1 10 2652.63269 98.3 3431.76018

10 5 6 2556.00673 99.8 3431.79309
11 1 10 2652.66635 100.0 3431.79384

10 5 6 2556.05609 100.0 3431.84245
10 1 10 2863.36919 99.5 3431.84203

11 5 6 2349.58209 100.0 3431.90063
9 1 8 2879.88602 98.4 3431.90003

11 5 6 2349.61564 99.9 3431.93417
9 1 8 2879.92023 95.6 3431.93424

11 5 6 2349.65032 80.7 3431.96886
11 1 10 2652.84126 99.8 3431.96875

9 1 8 2879.62809 94.2 3431.6421
10 1 10 2863.16909 99.3 3431.64193

9 1 8 2879.74524 88.7 3431.75926
10 1 10 2863.28633 99.5 3431.75916
11 1 10 2652.63269 98.3 3431.76018

Searching 10 4 7 near 3431.84617
9 4 6 2745.23237 95.5 3431.76185
10 4 6 2556.12993 96.7 3431.76195
11 4 8 2480.11334 92.7 3431.76171
11 6 6 2348.95434 97.4 3431.76181

9 4 6 2745.27098 87.3 3431.80046
10 2 8 2688.94794 0.3 3431.80075

9 4 6 2745.38177 99.3 3431.91126
10 2 8 2689.0585 98.8 3431.91132

10 4 6 2556.03051 100.0 3431.66252
10 2 8 2688.80936 99.9 3431.66218

10 4 6 2556.12993 96.7 3431.76195
11 4 8 2480.11334 92.7 3431.76171
11 6 6 2348.95434 97.4 3431.76181

11 4 8 2480.11334 92.7 3431.76171
11 6 6 2348.95434 97.4 3431.76181

9 6 4 2650.39575 97.6 3431.66368
11 2 10 2652.53625 99.7 3431.66374

9 6 4 2650.43444 99.7 3431.70237
10 2 8 2688.85048 98.8 3431.70329

9 6 4 2650.49259 99.5 3431.76051
10 2 8 2688.90706 64.7 3431.75987
11 2 10 2652.63269 98.3 3431.76018

10 6 4 2470.95492 100.1 3431.85501
10 2 8 2689.00146 48.4 3431.85427

11 6 6 2349.06965 43.9 3431.87712
9 2 8 2879.86232 99.2 3431.87637

11 6 6 2349.14043 100.2 3431.9479
10 2 8 2689.09444 98.1 3431.94726

9 2 8 2879.68937 98.4 3431.70342
10 2 8 2688.85048 98.8 3431.70329

9 2 8 2879.74524 88.7 3431.75929
10 2 8 2688.90706 64.7 3431.75987
11 2 10 2652.63269 98.3 3431.76018

10 2 8 2688.90706 64.7 3431.75987
11 2 10 2652.63269 98.3 3431.76018

Searching 11 3 8 near 3567.15155
10 3 7 2752.76184 62.1 3567.21894
11 1 11 2890.14647 96.1 3567.21845
12 1 11 2660.52955 99.2 3567.2183

10 3 7 2752.88637 99.0 3567.34347
11 5 7 2544.97791 99.3 3567.3427

11 3 9 2696.3641 99.9 3566.96042
12 5 7 2319.28208 100.0 3566.96059

11 3 9 2696.56224 73.5 3567.15856
12 3 9 2469.10237 96.6 3567.15759
10 5 5 2641.72071 59.8 3567.15943
12 5 7 2319.481 98.7 3567.15951
10 1 9 2906.26216 93.1 3567.15901
12 1 11 2660.4696 98.8 3567.15834

12 3 9 2469.10237 96.6 3567.15759
12 1 11 2660.4696 98.8 3567.15834

12 3 9 2469.28576 100.1 3567.34097
11 1 11 2890.26825 99.0 3567.34023

10 5 5 2641.72071 59.8 3567.15943
11 5 7 2544.79515 97.9 3567.15994
12 5 7 2319.481 98.7 3567.15951
10 1 9 2906.26216 93.1 3567.15901

10 5 5 2641.80043 100.1 3567.23916
10 1 9 2906.34275 99.1 3567.2396

11 5 7 2544.79515 97.9 3567.15994
12 5 7 2319.481 98.7 3567.15951
10 1 9 2906.26216 93.1 3567.15901

11 5 7 2544.90807 96.4 3567.27286
11 1 11 2890.1999 98.1 3567.27188

12 5 7 2319.44302 87.6 3567.12153
11 1 11 2890.04901 98.7 3567.12099

12 5 7 2319.481 98.7 3567.15951
10 1 9 2906.26216 93.1 3567.15901

10 1 9 2906.16454 99.3 3567.0614
12 1 11 2660.37332 98.6 3567.06206

10 1 9 2906.20605 99.2 3567.10291
11 1 11 2890.03167 99.1 3567.10365

10 1 9 2906.26216 93.1 3567.15901
12 1 11 2660.4696 98.8 3567.15834

10 1 9 2906.41666 85.6 3567.31352
11 1 11 2890.24055 97.9 3567.31253

11 1 11 2890.14647 96.1 3567.21845
12 1 11 2660.52955 99.2 3567.2183

Searching 11 4 8 near 3567.1528
10 4 7 2752.50619 98.1 3566.97218
11 6 5 2437.20743 100.1 3566.97165

10 4 7 2752.69224 90.9 3567.15823
11 4 7 2544.83125 93.5 3567.15809
12 4 9 2469.10237 96.6 3567.15804
10 6 5 2640.05511 97.8 3567.15728
12 6 7 2319.34439 93.7 3567.15808
10 2 9 2906.26216 93.1 3567.15902
11 2 9 2696.56224 73.5 3567.15849
12 2 11 2660.4696 98.8 3567.15834

10 4 7 2752.70809 50.4 3567.17408
12 2 11 2660.48459 97.5 3567.17333

10 4 7 2752.76184 62.1 3567.22783
10 6 5 2640.12542 99.9 3567.22759

11 4 7 2544.64724 92.6 3566.97408
10 2 9 2906.07697 97.9 3566.97383

11 4 7 2544.66372 99.6 3566.99056
12 6 7 2319.1763 13.4 3566.99

11 4 7 2544.83125 93.5 3567.15809
12 4 9 2469.10237 96.6 3567.15804
10 6 5 2640.05511 97.8 3567.15728
12 6 7 2319.34439 93.7 3567.15808
10 2 9 2906.26216 93.1 3567.15902
11 2 9 2696.56224 73.5 3567.15849
12 2 11 2660.4696 98.8 3567.15834

12 4 9 2468.91334 100.0 3566.969
10 6 5 2639.86592 100.0 3566.96809

12 4 9 2469.10237 96.6 3567.15804
10 6 5 2640.05511 97.8 3567.15728
12 6 7 2319.34439 93.7 3567.15808
10 2 9 2906.26216 93.1 3567.15902
11 2 9 2696.56224 73.5 3567.15849
12 2 11 2660.4696 98.8 3567.15834

12 4 9 2469.11599 100.1 3567.17165
11 6 5 2437.40788 93.1 3567.1721

10 6 5 2640.05511 97.8 3567.15728
12 6 7 2319.34439 93.7 3567.15808

10 6 5 2640.22084 98.8 3567.32301
11 6 5 2437.5587 99.5 3567.32292

11 6 5 2437.40788 93.1 3567.1721
12 6 7 2319.3591 21.3 3567.1728

11 6 5 2437.5997 100.1 3567.36392
10 2 9 2906.46783 98.8 3567.36469

12 6 7 2319.34439 93.7 3567.15808
10 2 9 2906.26216 93.1 3567.15902
11 2 9 2696.56224 73.5 3567.15849
12 2 11 2660.4696 98.8 3567.15834

12 6 7 2319.3591 21.3 3567.1728
12 2 11 2660.48459 97.5 3567.17333

10 2 9 2906.16454 99.3 3567.06141
12 2 11 2660.37332 98.6 3567.06206

10 2 9 2906.26216 93.1 3567.15902
11 2 9 2696.56224 73.5 3567.15849
12 2 11 2660.4696 98.8 3567.15834

11 2 9 2696.56224 73.5 3567.15849
12 2 11 2660.4696 98.8 3567.15834

Searching 12 3 9 near 3711.51527
11 3 8 2760.03212 94.6 3711.67853
12 3 10 2704.05216 80.8 3711.67883
13 3 10 2458.01019 97.3 3711.67877
11 5 6 2629.36065 99.1 3711.67918
13 5 8 2289.80914 98.0 3711.67885
11 1 10 2932.55135 95.4 3711.67884

12 3 10 2703.68414 100.0 3711.31081
13 5 8 2289.44202 99.5 3711.31173

12 3 10 2703.81196 99.9 3711.43863
13 3 10 2457.76995 99.5 3711.43853
12 1 12 2916.41039 97.1 3711.43781

12 3 10 2703.96733 96.2 3711.594
11 1 10 2932.46723 97.3 3711.59472

12 3 10 2704.05216 80.8 3711.67883
13 3 10 2458.01019 97.3 3711.67877
11 5 6 2629.36065 99.1 3711.67918
13 5 8 2289.80914 98.0 3711.67885
11 1 10 2932.55135 95.4 3711.67884

12 3 10 2704.1384 87.4 3711.76507
11 5 6 2629.44587 100.0 3711.7644

13 3 10 2457.76995 99.5 3711.43853
12 1 12 2916.41039 97.1 3711.43781

13 3 10 2457.90312 87.4 3711.57169
11 1 10 2932.44416 90.2 3711.57165

13 3 10 2457.9728 100.1 3711.64138
13 5 8 2289.77222 99.4 3711.64193

13 3 10 2458.01019 97.3 3711.67877
11 5 6 2629.36065 99.1 3711.67918
13 5 8 2289.80914 98.0 3711.67885
11 1 10 2932.55135 95.4 3711.67884

11 5 6 2629.0434 90.7 3711.36193
13 5 8 2289.49307 100.2 3711.36277

11 5 6 2629.17577 99.0 3711.49431
11 1 10 2932.36703 96.0 3711.49452

11 5 6 2629.36065 99.1 3711.67918
13 5 8 2289.80914 98.0 3711.67885
